Date,Population,DAYOFWEEK,DAYOFYEAR,enso,mean_humidity,mean_solar_radiation,mean_temp,mean_wind_direction,mean_windspeed,rainfall
2023-01-01,8323889.0,,,,,,,,,
2023-01-31,8323889.0,4.0,1.0,0.0,71.30434782608695,187.7,23.83652173913044,231.7271739130435,2.591304347826087,0.6
2023-02-01,8334723.416666667,,,,,,,,,
2023-02-28,8334723.416666667,5.0,2.0,0.0,76.87416666666667,213.1916666666667,23.453333333333333,178.43055555555554,1.696527777777778,0.3
2023-03-01,8345557.833333333,,,,,,,,,
2023-03-31,8345557.833333333,6.0,3.0,0.0,85.81,73.62291666666667,17.603333333333335,147.41145833333334,2.223263888888889,12.6
2023-04-01,8356392.25,,,,,,,,,
2023-04-30,8356392.25,0.0,4.0,0.0,80.72333333333334,125.11041666666668,18.863333333333333,107.96805555555557,1.743402777777778,1.0
2023-05-01,8367226.666666667,,,,,,,,,
2023-05-31,8367226.666666667,1.0,5.0,0.0,67.8425,300.90625,22.985,113.6736111111111,1.5875,0.0
2023-06-01,8378061.083333333,,,,,,,,,
2023-06-30,8378061.083333333,2.0,6.0,0.0,73.01354166666667,324.37083333333334,22.80479166666667,144.72152777777777,2.368402777777778,0.0
2023-07-01,8388895.5,,,,,,,,,
2023-07-31,8388895.5,3.0,7.0,0.0,72.32416666666667,112.24166666666667,19.645,146.39513888888888,1.9916666666666665,0.0
2023-08-01,8399729.916666666,,,,,,,,,
2023-08-31,8399729.916666666,4.0,8.0,1.0,71.63416666666667,245.35625,21.92333333333333,102.40763888888888,1.6378472222222225,0.0
2023-09-01,8410564.333333334,,,,,,,,,
