Year,Week,Predicted_Demand,Date
2036,19,58533.14828213327,2036-05-12
2036,20,56362.27477549967,2036-05-19
2036,21,58066.67897012739,2036-05-26
2036,22,57261.518796877324,2036-06-02
2036,23,60964.049633602415,2036-06-09
2036,24,60214.136742708935,2036-06-16
2036,25,60455.909866411625,2036-06-23
2036,26,59907.98682614246,2036-06-30
2036,27,59882.1650878883,2036-07-07
2036,28,61966.85506463237,2036-07-14
2036,29,62211.17122985351,2036-07-21
2036,30,61172.72269578225,2036-07-28
2036,31,56352.93480061083,2036-08-04
2036,32,60466.10598813938,2036-08-11
2036,33,58908.69790876668,2036-08-18
2036,34,56768.05201015988,2036-08-25
2036,35,55365.248541112436,2036-09-01
2036,36,55634.341183524906,2036-09-08
2036,37,52997.94868188656,2036-09-15
2036,38,53602.93612805674,2036-09-22
2036,39,53984.71097203866,2036-09-29
2036,40,53129.29726891615,2036-10-06
2036,41,52222.794105143636,2036-10-13
2036,42,52572.83719382666,2036-10-20
2036,43,53639.657298430466,2036-10-27
2036,44,53181.11899258946,2036-11-03
2036,45,54768.27896669031,2036-11-10
2036,46,56042.608255077204,2036-11-17
2036,47,53239.57644716963,2036-11-24
2036,48,54480.76167083639,2036-12-01
2036,49,52864.548704743145,2036-12-08
2036,50,52266.369782192734,2036-12-15
2036,51,53933.88485873845,2036-12-22
2036,52,48987.892423937956,2036-12-29
2037,1,34824.21721929517,2037-01-05
2037,2,56661.58736428384,2037-01-12
2037,3,59201.95278645223,2037-01-19
2037,4,58775.19300133777,2037-01-26
2037,5,55290.27942246981,2037-02-02
2037,6,57690.79683525838,2037-02-09
2037,7,55101.90056359613,2037-02-16
2037,8,58758.48922455043,2037-02-23
2037,9,55623.0289924168,2037-03-02
2037,10,56876.0655064661,2037-03-09
2037,11,54855.04916173152,2037-03-16
2037,12,56821.44681948436,2037-03-23
2037,13,53724.49017873914,2037-03-30
2037,14,53027.171253390574,2037-04-06
2037,15,53035.238208321825,2037-04-13
2037,16,52998.93858855251,2037-04-20
2037,17,52061.84373489623,2037-04-27
2037,18,54123.66326011847,2037-05-04
2037,19,54634.26939106728,2037-05-11
2037,20,56358.86156125888,2037-05-18
2037,21,57950.35593651092,2037-05-25
2037,22,57463.82683765577,2037-06-01
2037,23,58194.897642848286,2037-06-08
2037,24,59351.73877647488,2037-06-15
2037,25,62375.55779498008,2037-06-22
2037,26,60019.369453894185,2037-06-29
2037,27,61023.484778982645,2037-07-06
2037,28,60611.066529108,2037-07-13
2037,29,59316.46028944424,2037-07-20
2037,30,59957.98112115153,2037-07-27
2037,31,58532.21370858922,2037-08-03
2037,32,57989.26282106779,2037-08-10
2037,33,57140.709526084145,2037-08-17
2037,34,57076.994428962105,2037-08-24
2037,35,53955.19368651528,2037-08-31
2037,36,53183.55752250807,2037-09-07
2037,37,53360.97274008203,2037-09-14
2037,38,52282.44833530174,2037-09-21
2037,39,51940.13956693896,2037-09-28
2037,40,51669.77042484343,2037-10-05
2037,41,52882.25221364728,2037-10-12
2037,42,53148.843953640826,2037-10-19
2037,43,52429.96223577233,2037-10-26
2037,44,52493.38762696866,2037-11-02
2037,45,54067.68482347349,2037-11-09
2037,46,52471.93532093156,2037-11-16
2037,47,52845.49441192825,2037-11-23
2037,48,52848.28576364522,2037-11-30
2037,49,54645.990139524365,2037-12-07
2037,50,55027.86476765314,2037-12-14
2037,51,59965.87640675469,2037-12-21
2037,52,48885.466767233054,2037-12-28
2037,53,31566.893177188937,2038-01-04
2038,1,55530.40894953722,2038-01-04
2038,2,60038.48416411898,2038-01-11
2038,3,54484.24772072943,2038-01-18
2038,4,59887.23971199594,2038-01-25
2038,5,56093.7898317213,2038-02-01
2038,6,57402.539071912586,2038-02-08
2038,7,55233.516948851604,2038-02-15
2038,8,54849.44478162032,2038-02-22
2038,9,56516.93061982933,2038-03-01
2038,10,54769.63469898969,2038-03-08
2038,11,55742.082374917634,2038-03-15
2038,12,54597.28149506149,2038-03-22
2038,13,54093.85711992644,2038-03-29
2038,14,53156.04040153479,2038-04-05
2038,15,51627.60657783182,2038-04-12
2038,16,52411.844822551124,2038-04-19
2038,17,54405.63890018479,2038-04-26
2038,18,54402.73475144559,2038-05-03
2038,19,55082.26998670655,2038-05-10
2038,20,53823.103658569875,2038-05-17
2038,21,55720.38812671357,2038-05-24
2038,22,57579.88176344585,2038-05-31
2038,23,58328.919141123115,2038-06-07
2038,24,58991.153256602716,2038-06-14
2038,25,59296.27631365183,2038-06-21
2038,26,60952.688578471374,2038-06-28
2038,27,61178.65411564884,2038-07-05
2038,28,61227.32501909039,2038-07-12
2038,29,59630.94104814933,2038-07-19
2038,30,58552.02802918291,2038-07-26
2038,31,60003.302387515076,2038-08-02
2038,32,60292.326859077424,2038-08-09
2038,33,58386.83507530955,2038-08-16
2038,34,56517.517091739996,2038-08-23
2038,35,56681.47132409412,2038-08-30
2038,36,53071.24225004493,2038-09-06
2038,37,53139.43064439912,2038-09-13
2038,38,52297.626938593356,2038-09-20
2038,39,52078.7776515915,2038-09-27
2038,40,52145.74528772078,2038-10-04
2038,41,52327.35596172662,2038-10-11
2038,42,53897.44607972506,2038-10-18
2038,43,53037.234511393486,2038-10-25
2038,44,52241.326981965816,2038-11-01
2038,45,53523.03383751255,2038-11-08
2038,46,58334.431996167674,2038-11-15
2038,47,55019.7427662243,2038-11-22
2038,48,56495.936928794225,2038-11-29
2038,49,53766.42457932558,2038-12-06
2038,50,54350.725398751034,2038-12-13
2038,51,50877.48050360296,2038-12-20
2038,52,39616.67434912064,2038-12-27
2038,53,22884.357057709884,2039-01-03
2039,1,57560.779145906024,2039-01-03
2039,2,57350.499007901395,2039-01-10
2039,3,58737.445839489126,2039-01-17
2039,4,52448.98331094611,2039-01-24
2039,5,56079.72362537381,2039-01-31
2039,6,57866.98525120555,2039-02-07
2039,7,57621.967962114715,2039-02-14
2039,8,55949.139976031365,2039-02-21
2039,9,56238.35155123097,2039-02-28
2039,10,53760.75676255935,2039-03-07
2039,11,55322.02915192145,2039-03-14
2039,12,52592.834826914994,2039-03-21
2039,13,53003.23930783035,2039-03-28
2039,14,52082.161087824745,2039-04-04
2039,15,53634.87572392241,2039-04-11
2039,16,53110.54354916986,2039-04-18
2039,17,53461.269672874296,2039-04-25
2039,18,53926.61706672523,2039-05-02
2039,19,56203.70281389661,2039-05-09
2039,20,57358.77806968178,2039-05-16
2039,21,58382.273858046465,2039-05-23
2039,22,59572.15193429779,2039-05-30
2039,23,59012.166270627466,2039-06-06
2039,24,61508.1618451862,2039-06-13
2039,25,60453.20433694818,2039-06-20
2039,26,63324.022528823545,2039-06-27
2039,27,63147.48474263571,2039-07-04
2039,28,63838.232380426256,2039-07-11
2039,29,60026.06118155176,2039-07-18
2039,30,59340.44190197642,2039-07-25
2039,31,61315.510711521536,2039-08-01
2039,32,59088.76238044845,2039-08-08
2039,33,56644.17810016462,2039-08-15
2039,34,56695.897762628076,2039-08-22
2039,35,55996.58836566728,2039-08-29
2039,36,53046.62465085698,2039-09-05
2039,37,53042.20058979334,2039-09-12
2039,38,54071.33670165588,2039-09-19
2039,39,53409.879745294835,2039-09-26
2039,40,52206.217657194706,2039-10-03
2039,41,53685.14813935984,2039-10-10
2039,42,52332.820360919504,2039-10-17
2039,43,52210.762731704184,2039-10-24
2039,44,52275.28086354241,2039-10-31
2039,45,52341.95516959233,2039-11-07
2039,46,56567.95793010332,2039-11-14
2039,47,56214.40527373123,2039-11-21
2039,48,53879.681715884595,2039-11-28
2039,49,56590.305464904086,2039-12-05
2039,50,58493.72694333155,2039-12-12
2039,51,49478.245243210426,2039-12-19
2039,52,60497.07877919353,2039-12-26
2040,1,69448.18600469873,2040-01-02
2040,2,54715.26560956807,2040-01-09
2040,3,62769.46168735638,2040-01-16
2040,4,58609.84183976554,2040-01-23
2040,5,56627.0491896091,2040-01-30
2040,6,60963.25803610807,2040-02-06
2040,7,57144.807498043,2040-02-13
2040,8,55977.705743180944,2040-02-20
2040,9,54904.99724145497,2040-02-27
2040,10,55749.89524693758,2040-03-05
2040,11,57111.149561423714,2040-03-12
2040,12,54549.93693617571,2040-03-19
2040,13,55779.60638303151,2040-03-26
2040,14,55908.70535203748,2040-04-02
2040,15,53181.15897822907,2040-04-09
2040,16,52076.80244316106,2040-04-16
2040,17,52820.4612501553,2040-04-23
2040,18,53614.713167505106,2040-04-30
2040,19,55601.740944896286,2040-05-07
2040,20,55300.339827798656,2040-05-14
2040,21,57485.542113416835,2040-05-21
2040,22,58667.38654344565,2040-05-28
2040,23,58658.39493467746,2040-06-04
2040,24,61375.97770189214,2040-06-11
2040,25,62861.88026370684,2040-06-18
2040,26,59910.12933667084,2040-06-25
2040,27,61320.67242197832,2040-07-02
2040,28,61229.75265147894,2040-07-09
2040,29,59851.64316058489,2040-07-16
2040,30,58094.729669892884,2040-07-23
2040,31,58874.20753153107,2040-07-30
2040,32,56457.669889988996,2040-08-06
2040,33,59012.52203189082,2040-08-13
2040,34,60423.48016432773,2040-08-20
2040,35,57414.13066819697,2040-08-27
2040,36,53328.495645032264,2040-09-03
2040,37,53547.9119891914,2040-09-10
2040,38,53742.1091291651,2040-09-17
2040,39,52704.62404786692,2040-09-24
2040,40,52708.28662516129,2040-10-01
2040,41,52609.065212040245,2040-10-08
2040,42,52298.6415234058,2040-10-15
2040,43,54159.274104959404,2040-10-22
2040,44,54483.79316724697,2040-10-29
2040,45,51965.32488332002,2040-11-05
2040,46,51943.14224165647,2040-11-12
2040,47,51767.81558123592,2040-11-19
2040,48,53422.99409602172,2040-11-26
2040,49,55124.182921507294,2040-12-03
2040,50,56999.934384023465,2040-12-10
2040,51,54810.579895578005,2040-12-17
2040,52,63862.541574702576,2040-12-24
2041,1,65418.751130378354,2041-01-07
2041,2,57209.53076610247,2041-01-14
2041,3,58801.23897679706,2041-01-21
2041,4,58436.544642049106,2041-01-28
2041,5,57785.07001073654,2041-02-04
2041,6,60253.57542986274,2041-02-11
2041,7,57227.70878079465,2041-02-18
2041,8,54571.63672693912,2041-02-25
2041,9,55688.52528477573,2041-03-04
2041,10,52440.11427511592,2041-03-11
2041,11,55101.563483356695,2041-03-18
2041,12,55608.30374108229,2041-03-25
2041,13,52058.919871820326,2041-04-01
2041,14,52227.77956060686,2041-04-08
2041,15,51843.37540582961,2041-04-15
2041,16,52633.0067138668,2041-04-22
2041,17,52599.697790466504,2041-04-29
2041,18,53533.0452343845,2041-05-06
2041,19,55387.80022152036,2041-05-13
2041,20,57475.62688665181,2041-05-20
2041,21,57513.29930531265,2041-05-27
2041,22,58339.24840473043,2041-06-03
2041,23,61525.561693395895,2041-06-10
2041,24,59378.79201011862,2041-06-17
2041,25,60677.06039398819,2041-06-24
2041,26,63470.06046037411,2041-07-01
2041,27,61044.074683319785,2041-07-08
2041,28,60726.87532327364,2041-07-15
2041,29,61481.237454066795,2041-07-22
2041,30,59481.17560717915,2041-07-29
2041,31,60659.36821118213,2041-08-05
2041,32,57701.323788865164,2041-08-12
2041,33,58078.75618133943,2041-08-19
2041,34,57134.67659822617,2041-08-26
2041,35,54690.95700483835,2041-09-02
2041,36,55704.770495590084,2041-09-09
2041,37,53385.54229065241,2041-09-16
2041,38,51900.145896476504,2041-09-23
2041,39,53123.725565311186,2041-09-30
2041,40,51919.59700516456,2041-10-07
2041,41,52159.50106921074,2041-10-14
2041,42,52495.0099634515,2041-10-21
2041,43,52278.58293769399,2041-10-28
2041,44,52542.365631076595,2041-11-04
2041,45,56878.92804635607,2041-11-11
2041,46,51947.75918175519,2041-11-18
2041,47,54090.31831832181,2041-11-25
2041,48,53849.1023418824,2041-12-02
2041,49,56116.7347705654,2041-12-09
2041,50,53471.149259721045,2041-12-16
2041,51,51722.78014604814,2041-12-23
2041,52,52809.83014164992,2041-12-30
2042,1,62201.281640737056,2042-01-06
2042,2,59182.469763698864,2042-01-13
2042,3,58324.83025962726,2042-01-20
2042,4,61560.54365199984,2042-01-27
2042,5,65084.33125804861,2042-02-03
2042,6,55148.76983599964,2042-02-10
2042,7,60373.32860714055,2042-02-17
2042,8,55720.510575278626,2042-02-24
2042,9,53930.63162468221,2042-03-03
2042,10,56357.93764878884,2042-03-10
2042,11,54656.39993379939,2042-03-17
2042,12,53731.40075190355,2042-03-24
2042,13,52239.58567770242,2042-03-31
2042,14,52029.53118244484,2042-04-07
2042,15,51857.13430347418,2042-04-14
2042,16,52034.98057241894,2042-04-21
2042,17,52637.5938604029,2042-04-28
2042,18,55512.06247986901,2042-05-05
2042,19,58587.8450117904,2042-05-12
2042,20,55674.988822844265,2042-05-19
2042,21,58780.706167562006,2042-05-26
2042,22,57363.128656622226,2042-06-02
2042,23,61091.57571219072,2042-06-09
2042,24,60012.58188342007,2042-06-16
2042,25,60705.389696717495,2042-06-23
2042,26,59411.63289679088,2042-06-30
2042,27,60396.92450096041,2042-07-07
2042,28,62059.70735505638,2042-07-14
2042,29,62338.766039908354,2042-07-21
2042,30,60470.43602427398,2042-07-28
2042,31,56911.11468600395,2042-08-04
2042,32,60206.726944550275,2042-08-11
2042,33,58952.208893112955,2042-08-18
2042,34,56062.94450140211,2042-08-25
2042,35,55050.786611625386,2042-09-01
2042,36,55622.78172402726,2042-09-08
2042,37,52239.91010262872,2042-09-15
2042,38,53364.33823250795,2042-09-22
2042,39,53862.7504342544,2042-09-29
2042,40,52489.916053666,2042-10-06
2042,41,51827.504300964814,2042-10-13
2042,42,52885.53017167673,2042-10-20
2042,43,52353.87540883287,2042-10-27
2042,44,53174.589095733834,2042-11-03
2042,45,55169.02410225672,2042-11-10
2042,46,54631.62742112974,2042-11-17
2042,47,53472.64075321994,2042-11-24
2042,48,53620.24684713775,2042-12-01
2042,49,52554.261526310365,2042-12-08
2042,50,51816.31804495934,2042-12-15
2042,51,52753.0627126035,2042-12-22
2042,52,49750.6014351769,2042-12-29
2043,1,34796.63755404584,2043-01-05
2043,2,56621.49097333601,2043-01-12
2043,3,58908.50685282619,2043-01-19
2043,4,58471.43265492685,2043-01-26
2043,5,54863.27501565521,2043-02-02
2043,6,57083.70823776178,2043-02-09
2043,7,55014.5345845532,2043-02-16
2043,8,58988.410763052874,2043-02-23
2043,9,54457.70761335456,2043-03-02
2043,10,56529.08031820485,2043-03-09
2043,11,53741.730807969405,2043-03-16
2043,12,57408.190768093235,2043-03-23
2043,13,52442.310846412765,2043-03-30
2043,14,52136.946813192946,2043-04-06
2043,15,52213.882699734815,2043-04-13
2043,16,52242.81378356014,2043-04-20
2043,17,51670.96150486429,2043-04-27
2043,18,54147.01150956506,2043-05-04
2043,19,54729.45327524501,2043-05-11
2043,20,56848.646003237925,2043-05-18
2043,21,57516.41979135333,2043-05-25
2043,22,57761.507900236335,2043-06-01
2043,23,58446.276626471044,2043-06-08
2043,24,59454.5728927794,2043-06-15
2043,25,62033.18601146839,2043-06-22
2043,26,60373.111614164314,2043-06-29
2043,27,61182.87661368825,2043-07-06
2043,28,59910.04130025296,2043-07-13
2043,29,59837.6873495296,2043-07-20
2043,30,59808.56552755855,2043-07-27
2043,31,58289.533536413146,2043-08-03
2043,32,57684.94637143306,2043-08-10
2043,33,57712.224969082075,2043-08-17
2043,34,56279.17502474482,2043-08-24
2043,35,53548.08587636211,2043-08-31
2043,36,52845.64539392789,2043-09-07
2043,37,53239.2193548472,2043-09-14
2043,38,52171.459982523505,2043-09-21
2043,39,51276.340858884614,2043-09-28
2043,40,51490.23209538499,2043-10-05
2043,41,52536.94996188116,2043-10-12
2043,42,53589.937629539425,2043-10-19
2043,43,51253.69590284017,2043-10-26
2043,44,52166.53086498426,2043-11-02
2043,45,53963.31063821299,2043-11-09
2043,46,52454.49755800024,2043-11-16
2043,47,52228.774535847,2043-11-23
2043,48,53463.80681995682,2043-11-30
2043,49,53933.03056674335,2043-12-07
2043,50,55036.08281582472,2043-12-14
2043,51,58717.737709600806,2043-12-21
2043,52,49541.12294896339,2043-12-28
2043,53,31426.861446460927,2044-01-04
2044,1,56925.46213829033,2044-01-04
2044,2,58511.69040716331,2044-01-11
2044,3,54878.970561860144,2044-01-18
2044,4,58569.704284284824,2044-01-25
2044,5,56718.773447856016,2044-02-01
2044,6,56747.12740392622,2044-02-08
2044,7,54924.79112232275,2044-02-15
2044,8,54261.112221097566,2044-02-22
2044,9,56134.72035000995,2044-02-29
2044,10,54262.04763041037,2044-03-07
2044,11,55252.08739480484,2044-03-14
2044,12,53920.06488176205,2044-03-21
2044,13,53206.66257267416,2044-03-28
2044,14,52513.03718119668,2044-04-04
2044,15,51025.62597660606,2044-04-11
2044,16,51947.834760207304,2044-04-18
2044,17,54729.09678033053,2044-04-25
2044,18,54287.21843966958,2044-05-02
2044,19,54762.586101265915,2044-05-09
2044,20,53674.26712170524,2044-05-16
2044,21,56174.81757563092,2044-05-23
2044,22,57964.154235301365,2044-05-30
2044,23,58328.26777524011,2044-06-06
2044,24,59142.98862331306,2044-06-13
2044,25,59798.85970112383,2044-06-20
2044,26,61052.86072265379,2044-06-27
2044,27,61123.789267972235,2044-07-04
2044,28,61271.65484612336,2044-07-11
2044,29,58814.227697103495,2044-07-18
2044,30,59395.87996379382,2044-07-25
2044,31,60200.028627554944,2044-08-01
2044,32,59934.88753624997,2044-08-08
2044,33,58209.64615215402,2044-08-15
2044,34,56483.73209968978,2044-08-22
2044,35,55787.56787896238,2044-08-29
2044,36,52702.56737211232,2044-09-05
2044,37,53162.398505977646,2044-09-12
2044,38,51780.955650693475,2044-09-19
2044,39,51834.269749750005,2044-09-26
2044,40,52159.557929240415,2044-10-03
2044,41,51685.76394674493,2044-10-10
2044,42,53665.735729508306,2044-10-17
2044,43,52793.391936887,2044-10-24
2044,44,51855.433945427714,2044-10-31
2044,45,53503.942515343886,2044-11-07
2044,46,58446.172494251005,2044-11-14
2044,47,55603.66254583822,2044-11-21
2044,48,55891.67537510408,2044-11-28
2044,49,53036.55366074933,2044-12-05
2044,50,54514.23264852908,2044-12-12
2044,51,49846.672069122265,2044-12-19
2044,52,48108.098204296315,2044-12-26
2044,53,22940.423698318256,2045-01-02
2045,1,58084.77723127145,2045-01-02
2045,2,56605.248199107984,2045-01-09
2045,3,57565.5644204096,2045-01-16
2045,4,52132.0893888764,2045-01-23
2045,5,56997.3301946105,2045-01-30
2045,6,57575.95758002317,2045-02-06
2045,7,57130.85208581474,2045-02-13
2045,8,56573.34593898303,2045-02-20
2045,9,55751.76802423413,2045-02-27
2045,10,53260.08921916123,2045-03-06
2045,11,54762.540355862475,2045-03-13
2045,12,52177.59987870057,2045-03-20
2045,13,51946.2228072077,2045-03-27
2045,14,51548.2232167756,2045-04-03
2045,15,53327.859630297666,2045-04-10
2045,16,52895.514938341235,2045-04-17
2045,17,52987.84037449525,2045-04-24
2045,18,54259.102929284214,2045-05-01
2045,19,55837.36877689557,2045-05-08
2045,20,57774.02122206005,2045-05-15
2045,21,59362.41774748814,2045-05-22
2045,22,59244.51551215984,2045-05-29
2045,23,58987.569017974616,2045-06-05
2045,24,61475.691662640435,2045-06-12
2045,25,60778.44683452232,2045-06-19
2045,26,63806.98794071703,2045-06-26
2045,27,63217.06110431011,2045-07-03
2045,28,63741.40268832671,2045-07-10
2045,29,60018.80533410485,2045-07-17
2045,30,59642.32509374896,2045-07-24
2045,31,61023.95776140107,2045-07-31
2045,32,58626.00649110703,2045-08-07
2045,33,55840.92834603148,2045-08-14
2045,34,57103.79477594844,2045-08-21
2045,35,55403.85635816675,2045-08-28
2045,36,52543.225668112114,2045-09-04
2045,37,53471.20847352689,2045-09-11
2045,38,53467.58752672728,2045-09-18
2045,39,53224.15949573671,2045-09-25
2045,40,52025.937256171164,2045-10-02
2045,41,53814.645287672145,2045-10-09
2045,42,51687.025691360126,2045-10-16
2045,43,52069.52095604515,2045-10-23
2045,44,52172.50325768707,2045-10-30
2045,45,52762.694201058184,2045-11-06
2045,46,56335.6672231789,2045-11-13
2045,47,55745.78862600705,2045-11-20
2045,48,55043.771058236845,2045-11-27
2045,49,55581.81210825188,2045-12-04
2045,50,58150.357786890185,2045-12-11
2045,51,48729.781449197675,2045-12-18
2045,52,62674.40232398701,2045-12-25
2046,1,68896.11488121217,2046-01-01
2046,2,54475.80866931795,2046-01-08
2046,3,63439.748736517606,2046-01-15
2046,4,56860.22027533083,2046-01-22
2046,5,57860.97280406129,2046-01-29
2046,6,60723.55276513804,2046-02-05
2046,7,57468.51911029615,2046-02-12
2046,8,55476.81856623767,2046-02-19
2046,9,53921.14337993638,2046-02-26
2046,10,56419.86978032234,2046-03-05
2046,11,56266.35523499838,2046-03-12
2046,12,54684.388986283455,2046-03-19
2046,13,55815.312325761,2046-03-26
2046,14,56135.515871723095,2046-04-02
2046,15,52248.458725486096,2046-04-09
2046,16,51774.38005310046,2046-04-16
2046,17,52581.95472777054,2046-04-23
2046,18,53947.04913230178,2046-04-30
2046,19,55596.17092263976,2046-05-07
2046,20,55227.89602880272,2046-05-14
2046,21,57656.41649980485,2046-05-21
2046,22,58838.81437981788,2046-05-28
2046,23,58603.19497335647,2046-06-04
2046,24,61805.17001074792,2046-06-11
2046,25,62807.013006565336,2046-06-18
2046,26,59696.01273511551,2046-06-25
2046,27,61779.50984300516,2046-07-02
2046,28,60888.85467108326,2046-07-09
2046,29,59812.456785912385,2046-07-16
2046,30,57764.01330388313,2046-07-23
2046,31,58331.42885344741,2046-07-30
2046,32,57059.6993009928,2046-08-06
2046,33,58968.90687287901,2046-08-13
2046,34,59767.91159911035,2046-08-20
2046,35,57743.25877314457,2046-08-27
2046,36,52543.01621675594,2046-09-03
2046,37,53499.668449379365,2046-09-10
2046,38,53503.783269230946,2046-09-17
2046,39,52670.06121808484,2046-09-24
2046,40,52532.2999004598,2046-10-01
2046,41,52494.868523012876,2046-10-08
2046,42,51821.81232434485,2046-10-15
2046,43,54754.79203061075,2046-10-22
2046,44,53509.16475587023,2046-10-29
2046,45,51786.229023972766,2046-11-05
2046,46,51633.322730019834,2046-11-12
2046,47,52057.3222023123,2046-11-19
2046,48,53424.99273187854,2046-11-26
2046,49,55220.076498252834,2046-12-03
2046,50,56432.36900861417,2046-12-10
2046,51,56535.73143479383,2046-12-17
2046,52,55598.27611015262,2046-12-24
2047,1,67574.54939614462,2047-01-07
2047,2,54716.1230913506,2047-01-14
2047,3,60749.66998492517,2047-01-21
2047,4,57400.55562743722,2047-01-28
2047,5,58490.20827675026,2047-02-04
2047,6,59525.61665333499,2047-02-11
2047,7,57727.143895276466,2047-02-18
2047,8,53682.02102359926,2047-02-25
2047,9,56020.48669634452,2047-03-04
2047,10,52311.200468865725,2047-03-11
2047,11,55195.48396946056,2047-03-18
2047,12,55327.04778437313,2047-03-25
2047,13,51969.91720223297,2047-04-01
2047,14,52157.16058603095,2047-04-08
2047,15,51902.17748430052,2047-04-15
2047,16,53076.31997902252,2047-04-22
2047,17,52072.05675848481,2047-04-29
2047,18,53367.35673658032,2047-05-06
2047,19,55686.62008557968,2047-05-13
2047,20,57458.36326041696,2047-05-20
2047,21,57615.09441346519,2047-05-27
2047,22,58694.475248955394,2047-06-03
2047,23,61500.17998356884,2047-06-10
2047,24,59340.194598623646,2047-06-17
2047,25,61209.77352491061,2047-06-24
2047,26,63278.89031046811,2047-07-01
2047,27,60781.807602647394,2047-07-08
2047,28,61057.4606321386,2047-07-15
2047,29,61478.25228787703,2047-07-22
2047,30,59210.427036921654,2047-07-29
2047,31,60973.73293402052,2047-08-05
2047,32,57425.8735567121,2047-08-12
2047,33,57481.3964431498,2047-08-19
2047,34,56793.09207584963,2047-08-26
2047,35,55288.262609047786,2047-09-02
2047,36,55136.92442114167,2047-09-09
2047,37,52994.03904425249,2047-09-16
2047,38,51699.85754174193,2047-09-23
2047,39,53236.185211444776,2047-09-30
2047,40,51839.41843242072,2047-10-07
2047,41,52282.06002127868,2047-10-14
2047,42,52062.02339084421,2047-10-21
2047,43,52383.96257325377,2047-10-28
2047,44,52448.19736718753,2047-11-04
2047,45,56841.079632730216,2047-11-11
2047,46,51841.701687741544,2047-11-18
2047,47,54155.38145360898,2047-11-25
2047,48,54253.670999077374,2047-12-02
2047,49,56058.694268599036,2047-12-09
2047,50,52844.08449892576,2047-12-16
2047,51,50740.99587799811,2047-12-23
2047,52,53875.20586468752,2047-12-30
2048,1,39022.216016023245,2048-01-06
2048,2,59239.255304971215,2048-01-13
2048,3,59265.50274597136,2048-01-20
2048,4,62566.031250467466,2048-01-27
2048,5,62879.19838185089,2048-02-03
2048,6,55123.67693337001,2048-02-10
2048,7,60308.51397694666,2048-02-17
2048,8,56773.80533349766,2048-02-24
2048,9,53402.84373142886,2048-03-02
2048,10,56097.789116197,2048-03-09
2048,11,55326.10646012066,2048-03-16
2048,12,52873.823253524504,2048-03-23
2048,13,52124.65036780801,2048-03-30
2048,14,52198.25921460547,2048-04-06
2048,15,51799.14469245562,2048-04-13
2048,16,52275.8396064061,2048-04-20
2048,17,52812.400370495154,2048-04-27
2048,18,55622.92774455029,2048-05-04
2048,19,59073.752206765974,2048-05-11
2048,20,55335.434016373896,2048-05-18
2048,21,58426.143485418805,2048-05-25
2048,22,58551.010230872635,2048-06-01
2048,23,60699.28832777806,2048-06-08
2048,24,60122.401196237486,2048-06-15
2048,25,60623.79012308651,2048-06-22
2048,26,59177.67213517314,2048-06-29
2048,27,60802.925811906935,2048-07-06
2048,28,62413.9038179979,2048-07-13
2048,29,61975.76105481843,2048-07-20
2048,30,59917.03383276319,2048-07-27
2048,31,57686.94949794717,2048-08-03
2048,32,59335.640689798485,2048-08-10
2048,33,59282.57311354118,2048-08-17
2048,34,55614.45239616381,2048-08-24
2048,35,54449.20911988226,2048-08-31
2048,36,55743.51922476158,2048-09-07
2048,37,51951.73524357034,2048-09-14
2048,38,53324.36772189782,2048-09-21
2048,39,54097.06427361116,2048-09-28
2048,40,52054.93830833203,2048-10-05
2048,41,51713.406589971135,2048-10-12
2048,42,52926.09687875185,2048-10-19
2048,43,52149.15715481039,2048-10-26
2048,44,53922.65608878205,2048-11-02
2048,45,54703.29725946409,2048-11-09
2048,46,54397.10757592958,2048-11-16
2048,47,54154.56692412645,2048-11-23
2048,48,52979.20114439649,2048-11-30
2048,49,52273.56905156342,2048-12-07
2048,50,51910.15055295465,2048-12-14
2048,51,51541.68823175038,2048-12-21
2048,52,50740.44480128454,2048-12-28
2048,53,32805.79520888762,2049-01-04
2049,1,57659.014718376435,2049-01-04
2049,2,58837.57733764855,2049-01-11
2049,3,58694.84113977028,2049-01-18
2049,4,54114.53545076267,2049-01-25
2049,5,56769.58782400085,2049-02-01
2049,6,55331.29066158843,2049-02-08
2049,7,58677.40040473727,2049-02-15
2049,8,54600.00435816463,2049-02-22
2049,9,56435.681684681265,2049-03-01
2049,10,53399.93753210403,2049-03-08
2049,11,57854.51861045831,2049-03-15
2049,12,51850.50163099684,2049-03-22
2049,13,52170.40917981379,2049-03-29
2049,14,52277.39725714388,2049-04-05
2049,15,52339.34550671596,2049-04-12
2049,16,51873.221954184446,2049-04-19
2049,17,54024.62011027726,2049-04-26
2049,18,54575.87885346544,2049-05-03
2049,19,57266.17356559212,2049-05-10
2049,20,57091.39374623702,2049-05-17
2049,21,57987.51077136288,2049-05-24
2049,22,58421.78108837233,2049-05-31
2049,23,59988.89196883746,2049-06-07
2049,24,61679.15321518775,2049-06-14
2049,25,60468.51834682195,2049-06-21
2049,26,61449.1351962908,2049-06-28
2049,27,59286.235349567694,2049-07-05
2049,28,60431.40404785571,2049-07-12
2049,29,59527.11034307978,2049-07-19
2049,30,58582.27623499952,2049-07-26
2049,31,57003.21904752841,2049-08-02
2049,32,58298.46906138518,2049-08-09
2049,33,55452.2429468694,2049-08-16
2049,34,53029.23276150658,2049-08-23
2049,35,52983.86365170979,2049-08-30
2049,36,52879.39379289422,2049-09-06
