Date,Population,enso,mean_humidity,mean_solar_radiation,mean_temp,mean_wind_direction,mean_windspeed,rainfall,Year,Week,Predicted_Demand
2054-06-28,11071409.87804878,1.0,65.14444444444445,126.925,7.576785714285713,223.98541666666665,1.7595238095238095,0.0,2054,26,9024.08153583333
2054-07-05,11072609.99825784,1.0,71.53611111111111,125.68958333333336,6.266666666666667,229.0847222222222,1.2785714285714287,0.0,2054,27,8920.65997708332
2054-07-12,11073810.1184669,1.0,71.21597222222222,129.87083333333334,7.457738095238096,207.55833333333337,1.2583333333333333,0.0,2054,28,8896.18786083332
2054-07-19,11075010.238675958,0.0,68.02986111111112,132.53958333333333,7.3029761904761905,227.62638888888887,2.5375,0.0,2054,29,9146.394138749984
2054-07-26,11076210.358885018,0.0,74.83333333333333,84.27499999999999,8.4875,206.22361111111115,1.900595238095238,0.0,2054,30,9321.383895833342
2054-08-02,11077410.479094077,0.0,83.60416666666667,112.79583333333332,7.656547619047618,190.2180555555556,1.2625,1.0,2054,31,8983.621586666655
2054-08-09,11078610.599303136,0.0,82.02361111111111,123.53541666666668,7.960119047619048,174.07986111111111,1.3077380952380953,0.0,2054,32,8910.791224166649
2054-08-16,11079810.719512194,0.0,90.9590277777778,39.575,7.304166666666667,224.07430555555555,1.0577380952380953,0.0,2054,33,9291.666651249974
2054-08-23,11081010.839721257,0.0,85.22013888888888,129.64583333333334,8.579761904761904,202.4427777777778,1.1006944444444444,0.9,2054,34,8717.304377083312
2054-08-30,11082210.959930314,0.0,72.34791666666666,102.03541666666666,8.141666666666667,259.21083333333337,2.361666666666667,2.9,2054,35,9005.67539249999
2054-09-06,11083411.080139372,1.0,66.29513888888889,108.64375,10.210714285714287,247.195,3.8516666666666666,6.6,2054,36,8752.411566666678
2054-09-13,11084611.200348431,1.0,58.87847222222222,133.92083333333332,9.969642857142857,250.195,2.6441666666666666,0.0,2054,37,8695.597493750029
2054-09-20,11085811.320557492,1.0,71.09097222222222,131.40208333333334,7.617857142857143,208.8741666666667,1.0075,0.0,2054,38,9003.637851666685
2054-09-27,11087011.44076655,1.0,88.52152777777779,44.41666666666666,7.379761904761904,235.8349305555556,1.6565277777777778,6.2,2054,39,9364.111823749978
2054-10-04,11088211.56097561,1.0,76.16180555555555,71.78541666666666,7.870833333333334,239.5236111111111,3.486904761904762,17.0,2054,40,9145.201078333326
2054-10-11,11089411.681184668,0.0,69.36597222222223,112.79166666666669,8.705357142857144,214.5080555555556,2.4316468253968253,4.6,2054,41,9106.053583333338
2054-10-18,11090611.801393729,1.0,79.67083333333333,98.3125,8.704166666666667,199.6215277777777,1.6255952380952383,0.0,2054,42,8797.293435833344
2054-10-25,11091811.921602787,1.0,80.10000000000001,109.09791666666666,9.410714285714286,178.31055555555554,1.3111111111111111,0.0,2054,43,8900.869003333322
2054-11-01,11093012.041811846,0.0,83.66944444444444,140.06458333333333,9.605357142857144,171.3166666666667,1.3779761904761905,0.0,2054,44,8838.978489166651
2054-11-08,11094212.162020909,0.0,88.97847222222224,57.51875,9.32202380952381,215.65694444444443,0.8345238095238096,0.0,2054,45,8925.942958333311
2054-11-15,11095412.282229966,1.0,87.38416666666667,106.39583333333331,11.937698412698412,194.93819444444443,0.9689484126984128,1.8,2054,46,8171.234967499991
2054-11-22,11096612.402439024,1.0,83.04444444444444,88.59583333333335,12.910714285714286,202.19000000000003,0.8700396825396824,0.0,2054,47,8262.023914166679
2054-11-29,11097812.522648085,1.0,57.1125,146.20000000000002,13.10218253968254,240.9475,2.1410714285714287,0.0,2054,48,7844.591204583341
2054-12-06,11099012.642857144,1.0,63.67430555555556,140.77291666666667,10.653571428571428,241.1756944444444,3.2345238095238096,0.0,2054,49,8332.617726249991
2054-12-13,11100212.763066202,1.0,53.10833333333333,153.80416666666667,8.77142857142857,242.73680555555555,3.4767857142857146,0.0,2054,50,8660.756599999999
2054-12-20,11101412.88327526,1.0,65.31902777777778,146.50833333333335,8.773511904761905,214.79513888888889,1.8464285714285715,0.0,2054,51,8925.086942083328
2054-12-27,11102613.00348432,1.0,75.44305555555555,149.99791666666667,8.706547619047619,188.3868055555556,1.224404761904762,0.0,2054,52,8925.71822874999
2055-01-03,11103813.12369338,1.0,68.35041666666667,147.14374999999998,10.255853174603176,263.75347222222223,1.614484126984127,0.0,2055,53,8493.720889166681
2055-01-10,11105013.24390244,1.0,61.18125,153.28125,11.74702380952381,232.8125,1.218452380952381,0.0,2055,1,8191.319388333319
2055-01-17,11106213.364111498,1.0,65.99166666666666,115.5375,11.22142857142857,257.6243055555556,1.4869047619047615,0.0,2055,2,8139.464092499982
2055-01-24,11107413.484320557,1.0,61.52013888888889,124.62083333333334,14.14345238095238,248.6361111111111,1.933928571428572,0.0,2055,3,7606.825219166669
2055-01-31,11108613.604529615,1.0,53.96875,159.60416666666666,10.813095238095238,248.17430555555555,3.2779761904761906,0.0,2055,4,8291.02783583337
2055-02-07,11109813.724738676,1.0,62.865833333333335,155.99375,7.074801587301587,235.6076388888889,1.704861111111111,0.0,2055,5,8870.084107499984
2055-02-14,11111013.844947737,1.0,58.45972222222222,81.18750000000001,8.154761904761905,253.89027777777773,3.208928571428572,0.0,2055,6,9143.935220000003
2055-02-21,11112213.965156794,1.0,57.38263888888889,168.74166666666667,9.167857142857144,231.47916666666663,2.820238095238095,0.0,2055,7,8806.883234583327
2055-02-28,11113414.085365854,1.0,67.67569444444445,162.19375,8.35952380952381,221.45,1.8107142857142853,0.0,2055,8,8766.21358333332
2055-03-07,11114614.205574911,1.0,73.325,155.65833333333333,8.22857142857143,204.6708333333333,1.5321428571428573,0.0,2055,9,8567.27832083334
2055-03-14,11115814.325783972,0.0,76.35208333333334,169.38333333333335,8.57202380952381,170.60694444444445,1.4125,0.0,2055,10,8389.820112499992
2055-03-21,11117014.445993032,0.0,69.23194444444444,170.45625,10.76190476190476,240.2986111111111,1.2065476190476192,0.0,2055,11,8325.933972916682
2055-03-28,11118214.566202093,0.0,61.10486111111111,164.0666666666667,10.320238095238096,233.42222222222225,1.6803571428571429,0.0,2055,12,8327.933257083354
2055-04-04,11119414.68641115,1.0,68.02291666666666,135.82083333333333,7.491071428571428,253.8479166666667,2.3142857142857145,0.0,2055,13,9000.84701249998
2055-04-11,11120614.806620209,1.0,53.99166666666667,180.07916666666665,11.345833333333331,241.39652777777772,3.717261904761905,0.0,2055,14,8394.970295000023
2055-04-18,11121814.92682927,1.0,66.29097222222222,179.08124999999998,10.03452380952381,219.2923611111111,1.4970238095238095,0.0,2055,15,8370.746802916648
2055-04-25,11123015.047038328,1.0,76.29652777777777,153.16875,10.45952380952381,187.97777777777776,1.5720238095238095,0.0,2055,16,8289.609390000029
2055-05-02,11124215.167247389,1.0,71.61527777777778,164.41458333333333,13.01607142857143,224.84652777777777,1.256547619047619,0.0,2055,17,7724.085085833351
2055-05-09,11125415.287456444,1.0,57.23680555555556,164.64791666666667,11.998214285714283,248.4395833333333,2.945238095238095,1.0,2055,18,8201.542552916642
2055-05-16,11126615.407665506,0.0,61.09930555555556,186.8166666666667,10.057738095238095,205.31944444444449,1.6351190476190476,0.0,2055,19,8494.21267375002
2055-05-23,11127815.527874565,1.0,73.53569444444445,130.30833333333334,9.939285714285717,176.9798611111111,1.4101190476190475,0.0,2055,20,8703.430808333338
2055-05-30,11129015.648083623,1.0,76.44375000000001,176.13125,11.058452380952382,165.66458333333333,1.2422619047619048,0.0,2055,21,8177.857297083361
2055-06-06,11130215.768292682,1.0,72.9173611111111,165.51666666666665,12.704761904761904,164.0013888888889,1.3226190476190476,0.0,2055,22,7740.655139166697
2055-06-13,11131415.888501745,1.0,62.65902777777777,155.29583333333332,17.504166666666666,235.27847222222223,1.4833333333333334,0.0,2055,23,7347.307840833364
2055-06-20,11132616.008710802,0.0,82.59444444444445,38.71666666666666,14.973809523809525,202.5930555555556,1.1482142857142856,3.5,2055,24,7450.049334583336
2055-06-27,11133816.12891986,0.0,95.33055555555556,40.88125,14.019642857142856,203.63194444444449,1.3142857142857145,5.0,2055,25,7988.247798333311
2055-07-04,11135016.24912892,1.0,79.97416666666666,139.11875,13.653769841269842,242.22986111111115,5.074404761904762,42.0,2055,26,8062.373618333314
2055-07-11,11136216.36933798,1.0,89.12083333333334,112.19583333333333,14.197718253968254,210.67152777777773,2.268452380952381,8.0,2055,27,7743.9548258333325
2055-07-18,11137416.489547038,1.0,77.76666666666667,123.1375,13.139880952380954,244.77152777777772,1.6833333333333331,0.0,2055,28,8008.022184166641
2055-07-25,11138616.609756095,1.0,64.58194444444445,172.52291666666667,12.654166666666669,239.1243055555556,2.3648809523809526,0.0,2055,29,7925.8470525000175
2055-08-01,11139816.729965156,1.0,65.39999999999999,207.65833333333333,10.98095238095238,243.99583333333337,1.7708333333333333,0.0,2055,30,7811.753452916691
2055-08-08,11141016.850174217,1.0,67.10208333333334,170.33333333333334,10.179761904761904,197.28194444444443,1.605952380952381,0.0,2055,31,7986.049615000027
