DATE,SOI,SST_DIFF,enso
9/9/2022,18.3,-0.98,-1
9/10/2022,14.14,-0.98,-1
9/11/2022,13.91,-0.98,-1
9/12/2022,19.67,-0.99,-1
9/13/2022,19.97,-0.99,-1
9/14/2022,7.91,-0.99,0
9/15/2022,8.5,-0.99,-1
9/16/2022,20.68,-0.99,-1
9/17/2022,29.42,-0.99,-1
9/18/2022,31.91,-0.99,-1
9/19/2022,22.58,-0.98,-1
9/20/2022,12.54,-0.98,-1
9/21/2022,14.98,-0.98,-1
9/22/2022,12.72,-0.98,-1
9/23/2022,14.8,-0.98,-1
9/24/2022,17.06,-0.98,-1
9/25/2022,24.07,-0.98,-1
9/26/2022,32.21,-0.96,-1
9/27/2022,35.3,-0.96,-1
9/28/2022,25.61,-0.96,-1
9/29/2022,16.46,-0.96,-1
9/30/2022,11.11,-0.96,-1
10/1/2022,17.47,-0.96,-1
10/2/2022,8.18,-0.96,-1
10/3/2022,15.92,-0.91,-1
10/4/2022,32.81,-0.91,-1
10/5/2022,37.19,-0.91,-1
10/6/2022,25.46,-0.91,-1
10/7/2022,20.69,-0.91,-1
10/8/2022,18.05,-0.91,-1
10/9/2022,24.11,-0.91,-1
10/10/2022,17.53,-0.9,-1
10/11/2022,13.02,-0.9,-1
10/12/2022,21.53,-0.9,-1
10/13/2022,22.11,-0.9,-1
10/14/2022,23.46,-0.9,-1
10/15/2022,24.62,-0.9,-1
10/16/2022,24.3,-0.9,-1
10/17/2022,18.11,-0.93,-1
10/18/2022,16.24,-0.93,-1
10/19/2022,7.93,-0.93,0
10/20/2022,1.61,-0.93,0
10/21/2022,7.48,-0.93,0
10/22/2022,17.34,-0.93,-1
10/23/2022,23.59,-0.93,-1
10/24/2022,22.75,-1.05,-1
10/25/2022,12.44,-1.05,-1
10/26/2022,0.71,-1.05,0
10/27/2022,21.01,-1.05,-1
10/28/2022,33.65,-1.05,-1
10/29/2022,19.98,-1.05,-1
10/30/2022,18.05,-1.05,-1
10/31/2022,26.75,-1.15,-1
11/1/2022,19.91,-1.15,-1
11/2/2022,2.99,-1.15,0
11/3/2022,4.2,-1.15,0
11/4/2022,-2.36,-1.15,0
11/5/2022,-8.4,-1.15,0
11/6/2022,-17.44,-1.15,0
11/7/2022,-31.05,-1.09,0
11/8/2022,-14.89,-1.09,0
11/9/2022,4.45,-1.09,0
11/10/2022,17.62,-1.09,-1
11/11/2022,22.46,-1.09,-1
11/12/2022,4.51,-1.09,0
11/13/2022,-7.89,-1.09,0
11/14/2022,0.82,-1.1,0
11/15/2022,15.46,-1.1,-1
11/16/2022,3.5,-1.1,0
11/17/2022,4.01,-1.1,0
11/18/2022,11.9,-1.1,-1
11/19/2022,9.67,-1.1,-1
11/20/2022,2.92,-1.1,0
11/21/2022,0.95,-1.03,0
11/22/2022,-6.62,-1.03,0
11/23/2022,4.83,-1.03,0
11/24/2022,11.39,-1.03,-1
11/25/2022,1.97,-1.03,0
11/26/2022,-4.27,-1.03,0
11/27/2022,10.05,-1.03,-1
11/28/2022,23.28,-0.91,-1
11/29/2022,27.8,-0.91,-1
11/30/2022,31.36,-0.91,-1
12/1/2022,16.81,-0.91,-1
12/2/2022,15.31,-0.91,-1
12/3/2022,18.32,-0.91,-1
12/4/2022,15.31,-0.91,-1
12/5/2022,12.66,-0.96,-1
12/6/2022,10.59,-0.96,-1
12/7/2022,0.21,-0.96,0
12/8/2022,5.92,-0.96,0
12/9/2022,18.37,-0.96,-1
12/10/2022,16.71,-0.96,-1
12/11/2022,-0.78,-0.96,0
12/12/2022,-7.11,-0.93,0
12/13/2022,-0.57,-0.93,0
12/14/2022,1.61,-0.93,0
12/15/2022,4.15,-0.93,0
12/16/2022,11.83,-0.93,-1
12/17/2022,21.23,-0.93,-1
12/18/2022,28.39,-0.93,-1
12/19/2022,24.03,-0.88,-1
12/20/2022,20.19,-0.88,-1
12/21/2022,37.88,-0.88,-1
12/22/2022,55.74,-0.88,-1
12/23/2022,50.96,-0.88,-1
12/24/2022,25.33,-0.88,-1
12/25/2022,17.59,-0.88,-1
12/26/2022,17.23,-0.74,0
12/27/2022,19.56,-0.74,0
12/28/2022,28.08,-0.74,0
12/29/2022,29.06,-0.74,0
12/30/2022,26.57,-0.74,0
12/31/2022,29.48,-0.74,0
1/1/2023,28.41,-0.74,0
1/2/2023,30.81,-0.77,0
1/3/2023,19.23,-0.77,0
1/4/2023,17.91,-0.77,0
1/5/2023,13.43,-0.77,0
1/6/2023,17.44,-0.77,0
1/7/2023,24.93,-0.77,0
1/8/2023,22.15,-0.77,0
1/9/2023,9.8,-0.73,0
1/10/2023,3.96,-0.73,0
1/11/2023,7.02,-0.73,0
1/12/2023,-0.8,-0.73,0
1/13/2023,-14.93,-0.73,0
1/14/2023,-9.42,-0.73,0
1/15/2023,8.2,-0.73,0
1/16/2023,3.82,-0.7,0
1/17/2023,1.65,-0.7,0
1/18/2023,6.36,-0.7,0
1/19/2023,18.28,-0.7,0
1/20/2023,20.87,-0.7,0
1/21/2023,18.57,-0.7,0
1/22/2023,19.08,-0.7,0
1/23/2023,13.2,-0.68,0
1/24/2023,16.96,-0.68,0
1/25/2023,14.61,-0.68,0
1/26/2023,4.01,-0.68,0
1/27/2023,-3.48,-0.68,0
1/28/2023,8.63,-0.68,0
1/29/2023,16.26,-0.68,0
1/30/2023,2.78,-0.63,0
1/31/2023,6.22,-0.63,0
2/1/2023,11.77,-0.63,0
2/2/2023,18.16,-0.63,0
2/3/2023,20.41,-0.63,0
2/4/2023,19.41,-0.63,0
2/5/2023,16.57,-0.63,0
2/6/2023,10.81,-0.67,0
2/7/2023,12.78,-0.67,0
2/8/2023,16.91,-0.67,0
2/9/2023,17.15,-0.67,0
2/10/2023,21.85,-0.67,0
2/11/2023,21.37,-0.67,0
2/12/2023,15.9,-0.67,0
2/13/2023,13.45,-0.65,0
2/14/2023,15.23,-0.65,0
2/15/2023,19.93,-0.65,0
2/16/2023,12.78,-0.65,0
2/17/2023,9.27,-0.65,0
2/18/2023,4.56,-0.65,0
2/19/2023,4.18,-0.65,0
2/20/2023,10.9,-0.43,0
2/21/2023,-4.08,-0.43,0
2/22/2023,-17.44,-0.43,0
2/23/2023,-16.91,-0.43,0
2/24/2023,1.49,-0.43,0
2/25/2023,13.93,-0.43,0
2/26/2023,15.08,-0.43,0
2/27/2023,10.23,-0.35,0
2/28/2023,6.58,-0.35,0
3/1/2023,6.84,-0.35,0
3/2/2023,12.16,-0.35,0
3/3/2023,6.84,-0.35,0
3/4/2023,0.19,-0.35,0
3/5/2023,-4.55,-0.35,0
3/6/2023,0.53,-0.14,0
3/7/2023,7.42,-0.14,0
3/8/2023,5.31,-0.14,0
3/9/2023,5.93,-0.14,0
3/10/2023,5.17,-0.14,0
3/11/2023,-4.74,-0.14,0
3/12/2023,-11.92,-0.14,0
3/13/2023,-14.36,-0.04,0
3/14/2023,-6.89,-0.04,0
3/15/2023,-9.57,-0.04,0
3/16/2023,-12.06,-0.04,0
3/17/2023,-4.64,-0.04,0
3/18/2023,-4.79,-0.04,0
3/19/2023,-7.66,-0.04,0
3/20/2023,-3.45,-0.2,0
3/21/2023,3.01,-0.2,0
3/22/2023,6.75,-0.2,0
3/23/2023,1.44,-0.2,0
3/24/2023,-5.07,-0.2,0
3/25/2023,-3.35,-0.2,0
3/26/2023,-1.53,-0.2,0
3/27/2023,0.14,-0.19,0
3/28/2023,-6.94,-0.19,0
3/29/2023,-10.77,-0.19,0
3/30/2023,-0.72,-0.19,0
3/31/2023,-4.02,-0.19,0
4/1/2023,-13.56,-0.19,0
4/2/2023,-19.4,-0.19,0
4/3/2023,-7.57,-0.15,0
4/4/2023,-6.49,-0.15,0
4/5/2023,1.87,-0.15,0
4/6/2023,12.98,-0.15,0
4/7/2023,23.94,-0.15,0
4/8/2023,33.74,-0.15,0
4/9/2023,21.7,-0.15,0
4/10/2023,5.55,-0.02,0
4/11/2023,0.43,-0.02,0
4/12/2023,1.73,-0.02,0
4/13/2023,0.21,-0.02,0
4/14/2023,-9.52,-0.02,0
4/15/2023,-9.74,-0.02,0
4/16/2023,-12.4,-0.02,0
4/17/2023,-7.43,0.13,0
4/18/2023,-1.01,0.13,0
4/19/2023,4.47,0.13,0
4/20/2023,2.88,0.13,0
4/21/2023,-19.97,0.13,0
4/22/2023,-26.39,0.13,0
4/23/2023,-16.44,0.13,0
4/24/2023,-24.08,0.26,0
4/25/2023,-9.52,0.26,0
4/26/2023,5.12,0.26,0
4/27/2023,9.3,0.26,0
4/28/2023,-0.15,0.26,0
4/29/2023,10.89,0.26,0
4/30/2023,12.76,0.26,0
5/1/2023,12.58,0.3,0
5/2/2023,5.23,0.3,0
5/3/2023,-12.39,0.3,0
5/4/2023,-9.48,0.3,0
5/5/2023,10.67,0.3,0
5/6/2023,16.33,0.3,0
5/7/2023,11.13,0.3,0
5/8/2023,0.25,0.43,0
5/9/2023,-10.48,0.43,0
5/10/2023,-16.68,0.43,0
5/11/2023,-26.56,0.43,0
5/12/2023,-31.31,0.43,0
5/13/2023,-28.48,0.43,0
5/14/2023,-15.99,0.43,0
5/15/2023,-12.47,0.53,0
5/16/2023,-20.05,0.53,0
5/17/2023,-11.4,0.53,0
5/18/2023,-9.86,0.53,0
5/19/2023,-9.48,0.53,0
5/20/2023,-11.32,0.53,0
5/21/2023,-25.87,0.53,0
5/22/2023,-43.11,0.5,0
5/23/2023,-61.8,0.5,0
5/24/2023,-64.63,0.5,0
5/25/2023,-45.48,0.5,0
5/26/2023,-20.89,0.5,0
5/27/2023,-2.05,0.5,0
5/28/2023,6.22,0.5,0
5/29/2023,-0.82,0.7,0
5/30/2023,-15.45,0.7,0
5/31/2023,-29.32,0.7,0
6/1/2023,-25.94,0.7,0
6/2/2023,-17.93,0.7,0
6/3/2023,-13.43,0.7,0
6/4/2023,-15.89,0.7,0
6/5/2023,-7.24,0.91,0
6/6/2023,-1.76,0.91,0
6/7/2023,6.75,0.91,0
6/8/2023,8.22,0.91,0
6/9/2023,10.33,0.91,0
6/10/2023,13.5,0.91,0
6/11/2023,10.54,0.91,0
6/12/2023,-2.6,0.85,0
6/13/2023,-1.69,0.85,0
6/14/2023,1.41,0.85,0
6/15/2023,-4.92,0.85,0
6/16/2023,-4.57,0.85,0
6/17/2023,-11.18,0.85,1
6/18/2023,-26.43,0.85,1
6/19/2023,-19.47,0.94,1
6/20/2023,-22.71,0.94,1
6/21/2023,-26.99,0.94,1
6/22/2023,-16.03,0.94,1
6/23/2023,8.58,0.94,0
6/24/2023,5.27,0.94,0
6/25/2023,13.21,0.94,0
6/26/2023,16.24,0.96,0
6/27/2023,10.89,0.96,0
6/28/2023,1.41,0.96,0
6/29/2023,-0.35,0.96,0
6/30/2023,17.22,0.96,0
7/1/2023,18.77,0.96,0
7/2/2023,16.8,0.96,0
7/3/2023,6.09,1.03,0
7/4/2023,9.29,1.03,0
7/5/2023,12.99,1.03,0
7/6/2023,16.68,1.03,0
7/7/2023,14.34,1.03,0
7/8/2023,9.79,1.03,0
7/9/2023,4.31,1.03,0
7/10/2023,9.29,1.06,0
7/11/2023,3.45,1.06,0
7/12/2023,5.23,1.06,0
7/13/2023,4.31,1.06,0
7/14/2023,-1.6,1.06,0
7/15/2023,-2.28,1.06,0
7/16/2023,-1.97,1.06,0
7/17/2023,-7.7,1.15,0
7/18/2023,-13.36,1.15,1
7/19/2023,-20.38,1.15,1
7/20/2023,-18.65,1.15,1
7/21/2023,-14.84,1.15,1
7/22/2023,-10.16,1.15,1
7/23/2023,-22.71,1.15,1
7/24/2023,-22.96,1.23,1
7/25/2023,-37.3,1.23,1
7/26/2023,-37.24,1.23,1
7/27/2023,-22.28,1.23,1
7/28/2023,-14.96,1.23,1
7/29/2023,0,1.23,0
7/30/2023,8.86,1.23,0
7/31/2023,5.35,1.28,0
8/1/2023,-6.37,1.28,0
8/2/2023,-6.62,1.28,0
8/3/2023,-2.85,1.28,0
8/4/2023,-9.23,1.28,1
8/5/2023,-21.61,1.28,1
8/6/2023,-24.16,1.28,1
8/7/2023,-27.07,1.37,1
8/8/2023,-24.88,1.37,1
8/9/2023,-27.74,1.37,1
8/10/2023,-20.39,1.37,1
8/11/2023,-3.52,1.37,0
8/12/2023,4.73,1.37,0
8/13/2023,5.16,1.37,0
8/14/2023,3.64,1.43,0
8/15/2023,0.06,1.43,0
8/16/2023,-9.65,1.43,1
8/17/2023,-4.19,1.43,0
8/18/2023,3.7,1.43,0
8/19/2023,1.7,1.43,0
8/20/2023,-9.23,1.43,1
8/21/2023,-16.75,1.55,1
8/22/2023,-14.02,1.55,1
8/23/2023,-17.48,1.55,1
8/24/2023,-12.93,1.55,1
8/25/2023,-9.77,1.55,1
8/26/2023,-2.97,1.55,0
8/27/2023,-10.99,1.55,1
8/28/2023,-24.76,1.6,1
8/29/2023,-25.13,1.6,1
8/30/2023,-13.11,1.6,1
8/31/2023,-9.83,1.6,1
9/1/2023,-22.1,1.6,1
9/2/2023,-21.21,1.6,1
9/3/2023,-13.49,1.6,1
9/4/2023,-2.85,1.67,0
9/5/2023,-2.49,1.67,0
9/6/2023,-1.13,1.67,0
9/7/2023,-3.03,1.67,0
9/8/2023,-9.92,1.67,1
9/9/2023,-19.67,1.67,1
9/10/2023,-21.57,1.67,1
9/11/2023,-27.45,1.68,1
9/12/2023,-24.06,1.68,1
9/13/2023,-15.63,1.68,1
9/14/2023,-13.37,1.68,1
9/15/2023,-16.99,1.68,1
9/16/2023,-13.19,1.68,1
9/17/2023,-16.16,1.68,1
9/18/2023,-19.79,1.69,1
9/19/2023,-25.67,1.69,1
9/20/2023,-26.14,1.69,1
9/21/2023,-26.03,1.69,1
9/22/2023,-19.37,1.69,1
9/23/2023,-13.25,1.69,1
9/24/2023,-7.6,1.69,0
9/25/2023,-5.11,1.61,0
9/26/2023,-6.3,1.61,0
9/27/2023,-3.21,1.61,0
9/28/2023,-3.09,1.61,0
9/29/2023,-7.19,1.61,0
9/30/2023,-9.09,1.61,1
10/1/2023,-5.03,1.61,0
10/2/2023,-3.48,1.57,0
10/3/2023,-0.65,1.57,0
10/4/2023,-0.78,1.57,0
10/5/2023,-14.51,1.57,1
10/6/2023,-19.21,1.57,1
10/7/2023,-5.16,1.57,0
10/8/2023,-6.45,1.57,0
10/9/2023,-5.87,1.57,0
10/10/2023,-7.74,1.57,0
10/11/2023,-2.77,1.57,0
10/12/2023,-0.58,1.57,0
10/13/2023,-4.77,1.57,0
10/14/2023,-4.9,1.57,0
10/15/2023,-11.73,1.57,1
10/16/2023,-7.29,1.69,0
10/17/2023,-5.55,1.69,0
10/18/2023,-13.09,1.69,1
10/19/2023,-15.09,1.69,1
10/20/2023,-22.56,1.69,1
10/21/2023,-23.47,1.69,1
10/22/2023,-22.18,1.69,1
10/23/2023,-7.22,1.72,0
10/24/2023,0.77,1.72,0
10/25/2023,1.42,1.72,0
10/26/2023,-3.16,1.72,0
10/27/2023,-5.22,1.72,0
10/28/2023,-0.58,1.72,0
10/29/2023,-3.29,1.72,0
10/30/2023,6.96,1.78,0
10/31/2023,7.67,1.78,0
11/1/2023,0.38,1.78,0
11/2/2023,-3.5,1.78,0
11/3/2023,0.12,1.78,0
11/4/2023,1.46,1.78,0
11/5/2023,-9.23,1.78,1
11/6/2023,-14.57,1.7,1
11/7/2023,-18.71,1.7,1
11/8/2023,-17.82,1.7,1
11/9/2023,-12.03,1.7,1
11/10/2023,-11.96,1.7,1
11/11/2023,-20.62,1.7,1
11/12/2023,-27.55,1.7,1
11/13/2023,-32.77,1.75,1
11/14/2023,-21.13,1.75,1
11/15/2023,-15.53,1.75,1
11/16/2023,-10.25,1.75,1
11/17/2023,-0.07,1.75,0
11/18/2023,3.05,1.75,0
11/19/2023,1.65,1.75,0
11/20/2023,-8.15,2.03,1
11/21/2023,-18.07,2.03,1
11/22/2023,-18.07,2.03,1
11/23/2023,-16.48,2.03,1
11/24/2023,-6.3,2.03,0
11/25/2023,2.92,2.03,0
11/26/2023,10.18,2.03,0
11/27/2023,8.01,1.99,0
11/28/2023,-1.72,1.99,0
11/29/2023,-0.89,1.99,0
11/30/2023,6.3,1.99,0
12/1/2023,7.11,1.99,0
12/2/2023,12.3,1.99,0
12/3/2023,-1.14,1.99,0
12/4/2023,-6.85,1.97,0
12/5/2023,-4.31,1.97,0
12/6/2023,-2.02,1.97,0
12/7/2023,-0.94,1.97,0
12/8/2023,-14.58,1.97,1
12/9/2023,-20.66,1.97,1
12/10/2023,-10.07,1.97,1
12/11/2023,-1.87,1.94,0
12/12/2023,6.69,1.94,0
12/13/2023,4.36,1.94,0
12/14/2023,-7.68,1.94,0
12/15/2023,4.05,1.94,0
12/16/2023,11.99,1.94,0
12/17/2023,7.42,1.94,0
12/18/2023,0.67,1.97,0
12/19/2023,0.47,1.97,0
12/20/2023,-2.28,1.97,0
12/21/2023,-14.32,1.97,1
12/22/2023,-30.67,1.97,1
12/23/2023,-36.43,1.97,1
12/24/2023,-27.25,1.97,1
12/25/2023,-9.13,2.02,1
12/26/2023,0.67,2.02,0
12/27/2023,-2.8,2.02,0
12/28/2023,-3.79,2.02,0
12/29/2023,1.09,2.02,0
12/30/2023,10.74,2.02,0
12/31/2023,12.2,2.02,0
1/1/2024,-2.63,2.01,0
1/2/2024,0.1,2.01,0
1/3/2024,0.81,2.01,0
1/4/2024,-5.74,2.01,0
1/5/2024,-6.59,2.01,0
1/6/2024,-7.63,2.01,0
1/7/2024,2.5,2.01,0
1/8/2024,1.37,1.85,0
1/9/2024,1.51,1.85,0
1/10/2024,1.56,1.85,0
1/11/2024,7.73,1.85,0
1/12/2024,13.1,1.85,0
1/13/2024,23.84,1.85,0
1/14/2024,26.43,1.85,0
1/15/2024,31.61,1.71,0
1/16/2024,31.61,1.71,0
1/17/2024,26.15,1.71,0
1/18/2024,19.7,1.71,0
1/19/2024,20.45,1.71,0
1/20/2024,15.13,1.71,0
1/21/2024,10.93,1.71,0
1/22/2024,0.85,1.61,0
1/23/2024,-6.45,1.61,0
1/24/2024,-4.05,1.61,0
1/25/2024,-7.72,1.61,0
1/26/2024,-2.4,1.61,0
1/27/2024,-3.29,1.61,0
1/28/2024,-10.41,1.61,1
1/29/2024,-16.25,1.72,1
1/30/2024,-18.04,1.72,1
1/31/2024,-21.52,1.72,1
2/1/2024,-29.4,1.72,1
2/2/2024,-29.01,1.72,1
2/3/2024,-22.19,1.72,1
2/4/2024,-28.05,1.72,1
2/5/2024,-36.41,1.64,1
2/6/2024,-41.69,1.64,1
2/7/2024,-39.05,1.64,1
2/8/2024,-32.23,1.64,1
2/9/2024,-46.54,1.64,1
2/10/2024,-39.53,1.64,1
2/11/2024,-40.73,1.64,1
2/12/2024,-37.51,1.5,1
2/13/2024,-27.04,1.5,1
2/14/2024,-19.84,1.5,1
2/15/2024,-8.55,1.5,1
2/16/2024,-3.03,1.5,0
2/17/2024,-4.56,1.5,0
2/18/2024,-3.99,1.5,0
2/19/2024,-5.48,1.45,0
2/20/2024,3.27,1.45,0
2/21/2024,6.1,1.45,0
2/22/2024,-0.96,1.45,0
2/23/2024,-3.75,1.45,0
2/24/2024,2.02,1.45,0
2/25/2024,2.83,1.45,0
2/26/2024,6.63,1.39,0
2/27/2024,12.3,1.39,0
2/28/2024,14.22,1.39,0
2/29/2024,1.1,1.39,0
3/1/2024,0.53,1.39,0
3/2/2024,4.02,1.39,0
3/3/2024,3.11,1.39,0
3/4/2024,-2.87,1.37,0
3/5/2024,-3.21,1.37,0
3/6/2024,-3.54,1.37,0
3/7/2024,-7.71,1.37,0
3/8/2024,-7.95,1.37,0
3/9/2024,5.26,1.37,0
3/10/2024,6.46,1.37,0
3/11/2024,-3.16,1.08,0
3/12/2024,-5.6,1.08,0
3/13/2024,4.26,1.08,0
3/14/2024,18.43,1.08,0
3/15/2024,11.39,1.08,0
3/16/2024,-3.88,1.08,0
3/17/2024,-3.83,1.08,0
3/18/2024,4.21,1.15,0
3/19/2024,5.26,1.15,0
3/20/2024,3.25,1.15,0
3/21/2024,6.89,1.15,0
3/22/2024,7.18,1.15,0
3/23/2024,3.68,1.15,0
3/24/2024,-0.43,1.15,0
3/25/2024,1.82,1.06,0
3/26/2024,-5.17,1.06,0
3/27/2024,-6.85,1.06,0
3/28/2024,-11.97,1.06,1
3/29/2024,-6.7,1.06,0
3/30/2024,-10.29,1.06,1
3/31/2024,-13.45,1.06,1
4/1/2024,-10.53,1.2,1
4/2/2024,-12.84,1.2,1
4/3/2024,-11.47,1.2,1
4/4/2024,-12.19,1.2,1
4/5/2024,-16.3,1.2,1
4/6/2024,-18.32,1.2,1
4/7/2024,-8.29,1.2,1
4/8/2024,3.96,0.79,0
4/9/2024,5.98,0.79,0
4/10/2024,-1.08,0.79,0
4/11/2024,-15.14,0.79,0
4/12/2024,-9.74,0.79,0
4/13/2024,4.97,0.79,0
4/14/2024,-4.69,0.79,0
4/15/2024,-11.75,0.77,0
4/16/2024,-12.91,0.77,0
4/17/2024,-5.77,0.77,0
4/18/2024,4.4,0.77,0
4/19/2024,12.18,0.77,0
4/20/2024,5.33,0.77,0
4/21/2024,-4.33,0.77,0
4/22/2024,-16.87,0.7,0
4/23/2024,-14.06,0.7,0
4/24/2024,-15.5,0.7,0
4/25/2024,-14.28,0.7,0
4/26/2024,0.58,0.7,0
4/27/2024,-3.1,0.7,0
4/28/2024,-5.12,0.7,0
4/29/2024,-2.31,0.53,0
4/30/2024,-3.82,0.53,0
5/1/2024,6.53,0.53,0
5/2/2024,-0.52,0.53,0
5/3/2024,3.24,0.53,0
5/4/2024,3.16,0.53,0
5/5/2024,7.37,0.53,0
5/6/2024,6.22,0.33,0
5/7/2024,7.14,0.33,0
5/8/2024,12.12,0.33,0
5/9/2024,-1.82,0.33,0
5/10/2024,-13,0.33,0
5/11/2024,-10.25,0.33,0
5/12/2024,-10.63,0.33,0
5/13/2024,6.3,0.27,0
5/14/2024,15.19,0.27,0
5/15/2024,14.42,0.27,0
5/16/2024,-0.52,0.27,0
5/17/2024,-1.67,0.27,0
5/18/2024,-1.67,0.27,0
5/19/2024,5.99,0.27,0
5/20/2024,9.44,0.13,0
5/21/2024,2.24,0.13,0
5/22/2024,-4.04,0.13,0
5/23/2024,-0.98,0.13,0
5/24/2024,1.17,0.13,0
5/25/2024,4.84,0.13,0
5/26/2024,9.44,0.13,0
5/27/2024,11.2,0.06,0
5/28/2024,15.95,0.06,0
5/29/2024,11.59,0.06,0
5/30/2024,9.29,0.06,0
5/31/2024,4.23,0.06,0
6/1/2024,-10.33,0.06,0
6/2/2024,-17.36,0.06,0
6/3/2024,-9.7,0.21,0
6/4/2024,-2.18,0.21,0
6/5/2024,-18.7,0.21,0
6/6/2024,-26.92,0.21,0
6/7/2024,-26.64,0.21,0
6/8/2024,-18.98,0.21,0
6/9/2024,-20.74,0.21,0
6/10/2024,-19.47,0.19,0
6/11/2024,-11.88,0.19,0
6/12/2024,-5.27,0.19,0
6/13/2024,4.22,0.19,0
6/14/2024,8.08,0.19,0
6/15/2024,8.08,0.19,0
6/16/2024,8.22,0.19,0
6/17/2024,0.07,0.27,0
6/18/2024,-6.61,0.27,0
6/19/2024,-13.01,0.27,0
6/20/2024,-3.02,0.27,0
6/21/2024,-9.42,0.27,0
6/22/2024,-26.22,0.27,0
6/23/2024,-33.53,0.27,0
6/24/2024,-14.97,0.37,0
6/25/2024,10.97,0.37,0
6/26/2024,15.46,0.37,0
6/27/2024,22.92,0.37,0
6/28/2024,30.65,0.37,0
6/29/2024,26.01,0.37,0
6/30/2024,13.43,0.37,0
7/1/2024,19.57,0.31,0
7/2/2024,16.19,0.31,0
7/3/2024,12.68,0.31,0
7/4/2024,2.89,0.31,0
7/5/2024,2.46,0.31,0
7/6/2024,1.78,0.31,0
7/7/2024,4.99,0.31,0
7/8/2024,4.31,0.24,0
7/9/2024,4.68,0.24,0
7/10/2024,-15.7,0.24,0
7/11/2024,-31.46,0.24,0
7/12/2024,-22.04,0.24,0
7/13/2024,-2.77,0.24,0
7/14/2024,-4.68,0.24,0
7/15/2024,1.78,0.16,0
7/16/2024,-10.28,0.16,0
7/17/2024,-25.3,0.16,0
7/18/2024,-31.27,0.16,0
7/19/2024,-30.41,0.16,0
7/20/2024,-22.47,0.16,0
7/21/2024,-5.11,0.16,0
7/22/2024,5.35,0.17,0
7/23/2024,4,0.17,0
7/24/2024,2.15,0.17,0
7/25/2024,14.22,0.17,0
7/26/2024,16.93,0.17,0
7/27/2024,-1.17,0.17,0
7/28/2024,-23.95,0.17,0
7/29/2024,-23.45,0.03,0
7/30/2024,-23.33,0.03,0
7/31/2024,-21.24,0.03,0
8/1/2024,-19.6,0.03,0
8/2/2024,-4.92,0.03,0
8/3/2024,0.24,0.03,0
8/4/2024,0.18,0.03,0
8/5/2024,3.09,0.15,0
8/6/2024,-3.4,0.15,0
8/7/2024,-6.56,0.15,0
8/8/2024,-9.77,0.15,0
8/9/2024,-21.12,0.15,0
8/10/2024,-16.87,0.15,0
8/11/2024,-5.4,0.15,0
8/12/2024,1.46,0.07,0
8/13/2024,-2,0.07,0
8/14/2024,-3.7,0.07,0
8/15/2024,-0.18,0.07,0
8/16/2024,6.19,0.07,0
8/17/2024,21,0.07,0
8/18/2024,20.15,0.07,0
8/19/2024,28.1,0.13,0
8/20/2024,21.48,0.13,0
8/21/2024,18.57,0.13,0
8/22/2024,25.13,0.13,0
8/23/2024,16.2,0.13,0
8/24/2024,7.46,0.13,0
8/25/2024,8.92,0.13,0
8/26/2024,22.09,-0.01,0
8/27/2024,19.36,-0.01,0
8/28/2024,13.17,-0.01,0
8/29/2024,10.14,-0.01,0
8/30/2024,11.59,-0.01,0
8/31/2024,22.03,-0.01,0
9/1/2024,21.34,-0.01,0
9/2/2024,9.03,-0.08,0
9/3/2024,4.99,-0.08,0
9/4/2024,5.23,-0.08,0
9/5/2024,7.91,-0.08,0
9/6/2024,1.84,-0.08,0
9/7/2024,-5.82,-0.08,0
9/8/2024,-7.25,-0.08,0
9/9/2024,-0.53,-0.047692308,0
9/10/2024,6.24,-0.050833333,0
